Company Names,Battery Capacity_CC,HorsePower_hp,Total Speed_km/h,Acceleration_0_100_sec,Fuel Types,Seats,Torque_Nm,Cars Prices_USD
Jaguar Land Rover,5000.0,510.0,280.0,4.2,Petrol,5,625.0,90000.0
Jaguar Land Rover,5000.0,450.0,290.0,4.0,Petrol,5,600.0,90000.0
Jaguar Land Rover,1999.0,398.0,220.0,5.1,Plug-in Hybrid,5,640.0,75000.0
Jaguar Land Rover,1999.0,300.0,250.0,5.5,Petrol,5,400.0,60000.0
Acura,3493.0,600.0,307.0,2.9,Hybrid,5,666.0,124332.5
Acura,3500.0,290.0,250.0,5.7,Petrol,5,362.0,62000.0
Acura,3500.0,290.0,190.0,6.0,Petrol,5,362.0,60000.0
Acura,1500.0,272.0,210.0,6.6,Petrol,5,400.0,45000.0
Acura,2400.0,201.0,200.0,6.6,Petrol,5,180.0,30000.0
Acura,3500.0,290.0,250.0,5.7,Petrol,5,362.0,50000.0
Acura,1500.0,272.0,210.0,6.6,Petrol,5,400.0,50000.0
Acura,3500.0,290.0,190.0,6.0,Petrol,5,362.0,55000.0
Acura,1500.0,272.0,210.0,6.6,Petrol,5,400.0,55000.0
Acura,3500.0,290.0,250.0,5.7,Petrol,5,362.0,50000.0
Acura,2400.0,206.0,210.0,6.0,Petrol,5,247.0,35000.0
Acura,3500.0,321.0,190.0,6.0,Hybrid,5,335.0,55000.0
Acura,1500.0,247.0,210.0,6.6,Hybrid,5,400.0,50000.0
Acura,2400.0,201.0,200.0,6.6,Petrol,5,180.0,30000.0
Acura,3493.0,500.0,300.0,3.0,Hybrid,5,600.0,124332.5
Acura,1500.0,272.0,210.0,6.6,Petrol,5,400.0,45000.0
Acura,3500.0,290.0,250.0,5.7,Petrol,5,362.0,50000.0
Acura,2400.0,201.0,200.0,6.6,Petrol,5,180.0,30000.0
Acura,3500.0,290.0,190.0,6.0,Petrol,5,362.0,55000.0
Acura,3493.0,537.0,307.0,2.9,Hybrid,5,666.0,124332.5
Acura,3500.0,290.0,190.0,6.0,Petrol,5,362.0,58000.0
Acura,3500.0,290.0,250.0,5.7,Petrol,5,362.0,46000.0
Acura,3493.0,537.0,307.0,2.9,Hybrid,5,666.0,124332.5
Acura,1500.0,272.0,210.0,6.6,Petrol,5,400.0,42000.0
Acura,2400.0,201.0,200.0,6.6,Petrol,5,180.0,28000.0
Acura,3000.0,355.0,250.0,5.1,Petrol,5,480.0,54000.0
Acura,3500.0,321.0,190.0,6.0,Hybrid,5,335.0,52000.0
Peugeot,1199.0,82.0,180.0,10.5,Petrol,5,160.0,22000.0
Peugeot,1199.0,100.0,190.0,9.0,Petrol,5,205.0,25000.0
Peugeot,1598.0,115.0,185.0,10.0,Petrol,5,150.0,23500.0
Peugeot,1598.0,130.0,200.0,8.0,Petrol,5,230.0,28000.0
Peugeot,1598.0,180.0,210.0,7.5,Petrol,5,400.0,32000.0
Peugeot,1998.0,165.0,200.0,9.5,Diesel,5,400.0,35000.0
Peugeot,1998.0,180.0,235.0,8.0,Petrol,5,300.0,35500.0
Peugeot,1560.0,75.0,160.0,12.0,Diesel,5,200.0,22500.0
Peugeot,1997.0,120.0,180.0,10.0,Diesel,5,300.0,30000.0
Peugeot,2200.0,140.0,160.0,11.0,Diesel,5,340.0,32000.0
Peugeot,2813.6,136.0,150.0,8.1,Electric,5,260.0,35000.0
Peugeot,2813.6,136.0,150.0,8.5,Electric,5,260.0,38000.0
Peugeot,1598.0,208.0,230.0,6.5,Petrol,5,300.0,28000.0
Peugeot,1598.0,270.0,250.0,6.0,Petrol,5,330.0,35000.0
Peugeot,1598.0,360.0,250.0,5.2,Hybrid,5,520.0,55000.0
Peugeot,1199.0,130.0,205.0,9.3,Petrol,5,230.0,25000.0
Peugeot,1199.0,130.0,200.0,9.7,Petrol,5,230.0,27000.0
Peugeot,1499.0,180.0,210.0,8.0,Petrol,5,250.0,30000.0
Peugeot,1499.0,180.0,200.0,8.5,Petrol,5,250.0,33000.0
Peugeot,1499.0,180.0,225.0,8.0,Petrol,5,250.0,35000.0
Peugeot,1598.0,200.0,220.0,7.5,Petrol,5,280.0,35000.0
Peugeot,1598.0,225.0,235.0,6.8,Petrol,5,300.0,40000.0
Peugeot,1598.0,300.0,235.0,6.0,Hybrid,5,400.0,45000.0
Peugeot,1598.0,300.0,210.0,6.5,Hybrid,5,400.0,48000.0
Peugeot,1199.0,130.0,200.0,9.5,Petrol,5,230.0,28000.0
Peugeot,1560.0,100.0,170.0,12.0,Diesel,5,260.0,25000.0
Peugeot,1997.0,120.0,160.0,13.0,Diesel,5,320.0,30000.0
Peugeot,2200.0,130.0,140.0,14.0,Diesel,5,350.0,35000.0
Peugeot,2200.0,136.0,130.0,9.0,Electric,5,260.0,40000.0
Peugeot,2200.0,136.0,130.0,9.5,Electric,5,260.0,45000.0
Peugeot,1598.0,225.0,250.0,5.5,Hybrid,5,360.0,45000.0
Peugeot,1598.0,360.0,250.0,5.0,Hybrid,5,520.0,55000.0
Peugeot,1598.0,360.0,250.0,5.2,Hybrid,5,520.0,60000.0
Peugeot,1598.0,300.0,235.0,6.0,Hybrid,5,400.0,50000.0
Peugeot,1199.0,100.0,190.0,11.2,Petrol,5,205.0,22000.0
Peugeot,1499.0,130.0,200.0,10.0,Petrol,5,240.0,30000.0
Peugeot,1499.0,130.0,190.0,10.5,Petrol,5,240.0,33000.0
Peugeot,1499.0,130.0,200.0,9.8,Petrol,5,240.0,32000.0
Peugeot,1499.0,130.0,190.0,10.2,Petrol,5,240.0,35000.0
Peugeot,1598.0,180.0,210.0,8.5,Petrol,5,250.0,35000.0
Peugeot,1598.0,180.0,200.0,9.0,Petrol,5,250.0,38000.0
Peugeot,1199.0,130.0,200.0,9.3,Petrol,5,230.0,25000.0
Peugeot,1598.0,180.0,210.0,8.2,Petrol,5,250.0,40000.0
Peugeot,1598.0,180.0,220.0,8.4,Petrol,5,300.0,35000.0
Peugeot,1598.0,180.0,210.0,8.6,Petrol,5,300.0,37000.0
Peugeot,1199.0,130.0,200.0,9.0,Petrol,5,230.0,28000.0
Peugeot,1199.0,82.0,180.0,12.0,Petrol,5,115.0,20000.0
Peugeot,1199.0,100.0,190.0,11.2,Petrol,5,205.0,22000.0
Ford,1750.0,205.0,220.0,7.5,Petrol,5,300.0,32500.0
Ford,1750.0,205.0,220.0,7.5,Petrol,5,300.0,32500.0
Ford,1750.0,205.0,220.0,7.5,Hybrid,5,300.0,32500.5
Ford,1750.0,205.0,220.0,7.5,Hybrid,5,300.0,32500.0
Ford,2750.0,282.5,220.0,6.5,Petrol,5,400.0,37500.0
Ford,2750.0,282.5,220.0,6.5,Petrol,5,400.0,37500.0
Ford,1250.0,142.5,200.0,7.0,Petrol,5,210.0,20000.0
Ford,1250.0,142.5,200.0,7.0,Petrol,5,210.0,20000.0
Ford,1500.0,210.0,220.0,6.5,Petrol,5,275.0,25000.0
Ford,1500.0,210.0,220.0,6.5,Petrol,5,275.0,25000.0
Ford,1500.0,210.0,220.0,6.5,Petrol,5,275.0,25000.0
Ford,1200.0,77.5,165.0,10.5,Petrol,5,120.0,13500.0
Ford,1500.0,144.5,180.0,9.0,Petrol,5,185.0,22500.0
Ford,1500.0,144.5,180.0,9.0,Petrol,5,185.0,22500.0
Ford,2000.0,190.5,190.0,7.5,Petrol,5,215.0,31500.0
Ford,2000.0,190.5,190.0,7.5,Petrol,5,215.0,31500.0
Ford,2000.0,190.5,190.0,7.5,Hybrid,5,215.0,31500.0
Ford,2000.0,190.5,190.0,7.5,Hybrid,5,215.0,31500.0
Ford,2350.0,292.5,200.0,6.5,Petrol,5,437.5,40000.0
Ford,2350.0,292.5,200.0,6.5,Petrol,5,437.5,40000.0
Ford,2650.0,350.0,200.0,6.0,Petrol,5,460.0,45000.0
Ford,2650.0,350.0,200.0,6.0,Petrol,5,460.0,45000.0
Ford,4450.0,387.5,180.0,6.5,Petrol,5,725.0,62500.0
Ford,4450.0,387.5,180.0,6.5,Petrol,5,725.0,62500.0
Ford,2500.0,292.5,200.0,7.5,Petrol,5,500.0,42500.0
Ford,2650.0,292.5,200.0,7.5,Petrol,5,500.0,42500.0
Ford,1750.0,215.5,185.0,7.0,Petrol,5,312.5,32000.0
Ford,1750.0,215.5,185.0,7.0,Petrol,5,312.5,32000.0
Ford,4150.0,370.0,200.0,5.8,Petrol,5,550.0,55000.0
Ford,4150.0,370.0,200.0,5.8,Petrol,5,550.0,55000.0
Ford,4150.0,370.0,200.0,5.8,Petrol,5,550.0,55000.0
Ford,4150.0,370.0,200.0,5.8,Diesel,5,550.0,55000.0
Ford,4150.0,370.0,200.0,5.8,Diesel,5,550.0,55000.0
Ford,4150.0,370.0,200.0,5.8,Diesel,5,550.0,55000.0
Ford,5603.0,430.0,180.0,6.8,Petrol,5,875.0,55000.0
Ford,5603.0,430.0,180.0,6.8,Petrol,5,875.0,55000.0
Ford,5603.0,430.0,180.0,6.8,Petrol,5,875.0,55000.0
Ford,5603.0,430.0,180.0,6.8,Diesel,5,875.0,55000.0
Ford,5603.0,430.0,180.0,6.8,Diesel,5,875.0,55000.0
Ford,5603.0,430.0,180.0,6.8,Diesel,5,875.0,55000.0
Ford,5603.0,462.5,180.0,7.5,Diesel,5,930.0,60000.0
Ford,5603.0,462.5,180.0,7.5,Diesel,5,930.0,60000.0
Ford,2250.0,220.5,180.0,7.2,Hybrid,5,315.0,26000.0
Ford,2250.0,220.5,180.0,7.2,Hybrid,5,315.0,26000.0
Ford,2250.0,220.5,180.0,7.2,Petrol,5,315.0,26000.0
Ford,2250.0,220.5,180.0,7.2,Petrol,5,315.0,26000.0
Ford,2500.0,297.5,180.0,6.5,Petrol,5,470.0,35000.0
Ford,2500.0,297.5,180.0,6.5,Petrol,5,470.0,35000.0
Ford,2500.0,297.5,180.0,6.5,Diesel,5,470.0,35000.0
Ford,2500.0,297.5,180.0,6.5,Diesel,5,470.0,35000.0
Ford,2813.6,385.0,180.0,3.5,Electric,5,430.0,52000.0
Ford,2813.6,452.0,180.0,4.5,Electric,5,930.0,65000.0
Ford,2500.0,200.0,180.0,7.7,Hybrid,5,210.0,33000.0
Ford,3300.0,318.0,180.0,7.5,Hybrid,5,500.0,52500.0
Ford,5000.0,450.0,250.0,4.3,Petrol,5,530.0,55000.0
Ford,3500.0,660.0,330.0,3.0,Petrol,5,746.0,124332.5
Ford,2300.0,280.0,250.0,5.7,Petrol,5,420.0,30000.0
Ford,1500.0,200.0,230.0,6.5,Petrol,5,290.0,23000.0
Ford,3000.0,400.0,220.0,5.5,Petrol,5,583.0,70000.0
Ford,2700.0,392.0,200.0,6.0,Petrol,5,583.0,45000.0
Ford,3500.0,450.0,200.0,5.0,Petrol,5,691.0,70000.0
Ford,1000.0,123.0,191.0,9.6,Petrol,5,200.0,28000.0
Ford,1500.0,140.0,180.0,11.0,Petrol,5,225.0,32000.0
Ford,2000.0,210.0,190.0,10.5,Diesel,5,500.0,52000.0
Ford,3500.0,287.0,200.0,7.9,Petrol,5,345.0,31000.0
Ford,2000.0,170.0,160.0,12.0,Diesel,5,405.0,43455.0
Ford,2000.0,162.0,175.0,10.5,Petrol,5,200.0,29365.0
Ford,5603.0,475.0,165.0,8.5,Diesel,5,930.0,61625.0
Ford,5603.0,475.0,165.0,8.8,Diesel,5,930.0,64540.0
Ford,5200.0,690.5,290.0,3.5,Petrol,5,847.0,79420.0
Ford,5200.0,526.0,280.0,4.0,Petrol,5,582.0,59140.0
Ford,3500.0,400.0,180.0,6.5,Petrol,5,678.0,64695.0
Ford,3500.0,450.0,190.0,6.1,Petrol,5,678.0,84910.0
Ford,3000.0,400.0,230.0,6.0,Petrol,5,563.0,56505.0
Ford,3500.0,440.0,210.0,6.8,Petrol,5,691.0,79560.0
Ford,2000.0,130.0,160.0,12.5,Diesel,5,385.0,35000.0
Ford,5603.0,350.0,140.0,13.0,Petrol,5,569.0,36000.0
Ford,2000.0,170.0,160.0,11.5,Diesel,5,405.0,37000.0
Ford,2813.6,266.0,140.0,9.0,Electric,5,430.0,52000.0
Ford,3000.0,457.0,225.0,6.0,Hybrid,5,825.0,53000.0
Ford,2500.0,191.0,180.0,7.8,Hybrid,5,210.0,25000.0
Ford,5000.0,450.0,250.0,4.5,Petrol,5,570.0,60000.0
Ford,2000.0,210.0,180.0,8.0,Diesel,5,500.0,40000.0
Ford,2500.0,221.0,190.0,7.5,Hybrid,5,210.0,38000.0
Ford,2700.0,310.0,200.0,6.7,Petrol,5,542.0,45000.0
Ford,3000.0,400.0,230.0,5.9,Petrol,5,563.0,55000.0
Mitsubishi,1200.0,78.0,170.0,12.0,Petrol,5,100.0,17000.0
Mitsubishi,1200.0,78.0,170.0,12.0,Petrol,5,100.0,18000.0
Mitsubishi,2500.0,181.0,190.0,9.5,Petrol,5,245.0,31500.0
Mitsubishi,2400.0,248.0,170.0,10.5,Hybrid,5,300.0,41000.0
Mitsubishi,2813.6,248.0,170.0,10.5,Hybrid,5,300.0,41000.5
Mitsubishi,1500.0,152.0,180.0,9.8,Petrol,5,250.0,26500.0
Mitsubishi,2000.0,148.0,190.0,10.0,Petrol,5,197.0,24500.0
Mitsubishi,3200.0,189.0,180.0,10.5,Diesel,5,441.0,42500.0
Mitsubishi,2400.0,181.0,180.0,11.0,Diesel,5,430.0,37500.0
Mitsubishi,2400.0,181.0,177.0,10.5,Diesel,5,430.0,30000.0
Mitsubishi,2000.0,291.0,240.0,5.0,Petrol,5,407.0,45000.0
Mitsubishi,2813.6,66.0,130.0,15.0,Electric,5,196.0,24500.0
Mitsubishi,1500.0,105.0,170.0,13.5,Petrol,5,141.0,22500.0
Mitsubishi,2200.0,145.0,175.0,11.0,Diesel,5,360.0,37500.0
Mitsubishi,1300.0,112.5,180.0,10.5,Petrol,5,140.0,17500.0
Mitsubishi,1300.0,112.5,180.0,10.5,Petrol,5,140.0,17500.0
Mitsubishi,2400.0,165.0,190.0,11.0,Petrol,5,217.0,27500.0
Mitsubishi,2500.0,181.0,190.0,9.5,Petrol,5,245.0,33500.0
Mitsubishi,2500.0,181.0,190.0,9.5,Petrol,5,245.0,32500.0
Mitsubishi,2500.0,181.0,190.0,9.5,Petrol,5,245.0,30500.0
Mitsubishi,1500.0,152.0,180.0,9.8,Petrol,5,250.0,29000.0
Mitsubishi,2000.0,148.0,190.0,10.0,Petrol,5,197.0,27000.0
Mitsubishi,2400.0,181.0,177.0,10.5,Diesel,5,430.0,31000.0
Mitsubishi,3200.0,189.0,180.0,10.5,Diesel,5,441.0,47500.0
Mitsubishi,2400.0,181.0,177.0,10.5,Diesel,5,430.0,32500.0
Mitsubishi,1200.0,78.0,170.0,12.0,Petrol,5,100.0,16000.0
Mitsubishi,1800.0,132.5,200.0,10.0,Petrol,5,175.5,22500.0
Mitsubishi,1800.0,132.5,200.0,10.0,Petrol,5,175.5,22500.0
Mitsubishi,2400.0,181.0,180.0,11.0,Diesel,5,430.0,37500.0
Mitsubishi,1200.0,78.0,170.0,12.5,Petrol,5,100.0,16000.0
Mitsubishi,2000.0,148.0,190.0,10.5,Petrol,5,197.0,24000.0
Mitsubishi,2100.0,145.0,175.0,11.5,Diesel,5,360.0,32500.0
Mitsubishi,2100.0,145.0,175.0,11.5,Diesel,5,360.0,32500.0
Mitsubishi,3000.0,150.0,120.0,7.9,Diesel,5,370.0,40000.0
Mitsubishi,1600.0,115.0,190.0,11.5,Petrol,5,154.0,18500.0
Mitsubishi,3200.0,189.0,180.0,10.5,Diesel,5,441.0,47500.0
Mitsubishi,1500.0,105.0,170.0,12.0,Petrol,5,141.0,22500.0
Mitsubishi,2400.0,188.0,180.0,10.5,Plug-in Hybrid,5,199.0,37500.0
Mitsubishi,2500.0,181.0,190.0,9.5,Petrol,5,245.0,29000.0
Mitsubishi,2400.0,181.0,180.0,11.0,Diesel,5,430.0,37500.0
Mitsubishi,2400.0,181.0,177.0,10.5,Diesel,5,430.0,31000.0
Mitsubishi,2000.0,148.0,190.0,10.0,Petrol,5,197.0,26500.0
Mitsubishi,1200.0,78.0,170.0,12.5,Petrol,5,100.0,16000.0
Mitsubishi,2500.0,181.0,190.0,9.5,Petrol,5,245.0,32500.0
Mitsubishi,5603.0,240.0,120.0,7.9,Diesel,5,686.0,80000.0
Mitsubishi,3000.0,150.0,120.0,7.9,Hybrid,5,370.0,55000.0
Mitsubishi,1800.0,140.0,185.0,10.5,Petrol,5,170.0,21500.0
Mitsubishi,660.0,52.0,130.0,15.0,Petrol,5,60.0,11000.0
Mitsubishi,2000.0,140.0,185.0,10.5,Petrol,5,170.0,21500.0
Mitsubishi,2000.0,148.0,200.0,10.0,Petrol,5,197.0,22500.0
Mitsubishi,3200.0,189.0,180.0,10.5,Diesel,5,441.0,47500.0
Mitsubishi,2400.0,145.0,170.0,13.0,Petrol,5,206.0,32500.0
Mitsubishi,660.0,64.0,130.0,15.5,Petrol,5,94.0,13500.0
Mitsubishi,2000.0,135.0,180.0,11.5,Petrol,5,181.0,16500.0
Mitsubishi,2400.0,160.0,190.0,11.0,Petrol,5,214.0,22500.0
Mitsubishi,660.0,52.0,130.0,15.0,Petrol,5,60.0,11000.0
Mitsubishi,660.0,64.0,140.0,13.5,Petrol,5,94.0,13500.0
Mitsubishi,1500.0,147.0,200.0,9.5,Petrol,5,210.0,27500.0
Mitsubishi,2000.0,154.0,200.0,10.0,Petrol,5,200.0,20000.0
Mitsubishi,3800.0,225.0,190.0,9.5,Petrol,5,343.0,31500.0
Mitsubishi,1800.0,138.0,190.0,11.5,Petrol,5,173.0,22500.0
Mitsubishi,3000.0,210.0,220.0,8.5,Petrol,5,270.0,37500.0
Mitsubishi,660.0,48.0,120.0,16.0,Petrol,5,60.0,11000.0
Mitsubishi,2813.6,64.0,100.0,7.9,Electric,5,196.0,19000.0
Mazda,2000.0,155.0,200.0,8.9,Petrol,5,213.0,24000.0
Mazda,2500.0,186.0,210.0,8.3,Petrol,5,252.0,26000.0
Mazda,2500.0,250.0,240.0,6.4,Petrol,5,420.0,31000.0
Mazda,2000.0,146.0,180.0,9.5,Petrol,5,197.0,23000.0
Mazda,2500.0,186.0,204.0,8.7,Petrol,5,252.0,25500.0
Mazda,2500.0,187.0,200.0,8.8,Petrol,5,252.0,29000.0
Mazda,2500.0,256.0,220.0,6.9,Petrol,5,434.0,32500.0
Mazda,2200.0,187.0,200.0,9.2,Diesel,5,450.0,39000.0
Mazda,2500.0,250.0,210.0,7.2,Petrol,5,420.0,41500.0
Mazda,3300.0,340.0,240.0,6.2,Petrol,5,500.0,55000.0
Mazda,2000.0,181.0,225.0,6.5,Petrol,5,205.0,30000.0
Mazda,2000.0,181.0,225.0,6.5,Petrol,5,205.0,36500.0
Mazda,2813.6,143.0,140.0,9.7,Electric,5,271.0,35000.0
Mazda,2000.0,158.0,190.0,9.6,Petrol,5,202.0,25000.0
Mazda,2300.0,244.0,210.0,7.9,Petrol,5,350.0,30500.0
Mazda,3000.0,200.0,190.0,9.0,Petrol,5,270.0,27000.0
Mazda,2500.0,143.0,170.0,11.5,Diesel,5,330.0,22500.0
Mazda,3200.0,200.0,180.0,10.0,Diesel,5,470.0,31000.0
Mazda,1300.0,276.0,250.0,5.5,Petrol,5,314.0,40000.0
Mazda,1200.0,110.0,180.0,8.9,Petrol,5,145.0,17500.0
Mazda,2813.6,400.0,300.0,7.9,Hybrid,5,468.3,116971.0
Mazda,1600.0,105.0,180.0,10.5,Petrol,5,145.0,16000.0
Mazda,1500.0,100.0,175.0,11.0,Petrol,5,135.0,14000.0
Mazda,2000.0,138.0,190.0,9.8,Petrol,5,180.0,21000.0
Mazda,1500.0,108.0,180.0,10.2,Petrol,5,142.0,15500.0
Mazda,2300.0,210.0,215.0,8.2,Petrol,5,280.0,27500.0
Mazda,2000.0,280.0,240.0,6.0,Petrol,5,300.0,45000.0
Mazda,2500.0,192.0,210.0,8.5,Petrol,5,252.0,25000.0
Mazda,1300.0,130.0,170.0,11.5,Petrol,5,165.0,22500.0
Mazda,2000.0,140.0,190.0,9.5,Petrol,5,180.0,20000.0
Mazda,3000.0,205.0,220.0,8.0,Petrol,5,270.0,27500.0
Mazda,1800.0,135.0,180.0,10.5,Petrol,5,170.0,17500.0
Mazda,1600.0,110.0,175.0,11.2,Petrol,5,145.0,16000.0
Mazda,660.0,63.0,140.0,15.5,Petrol,5,90.0,10500.0
Mazda,657.0,63.0,140.0,11.0,Petrol,5,85.0,15000.0
Mazda,660.0,54.0,130.0,16.0,Petrol,5,80.0,9000.0
Mazda,1500.0,113.0,170.0,11.0,Petrol,5,140.0,16000.0
Mazda,2500.0,164.0,210.0,8.8,Petrol,5,215.0,21000.0
Mazda,3000.0,200.0,185.0,9.5,Petrol,5,265.0,27500.0
Mazda,2600.0,120.0,160.0,12.0,Petrol,5,200.0,22500.0
Mazda,3000.0,200.0,200.0,9.0,Petrol,5,265.0,25000.0
Mazda,2500.0,160.0,190.0,8.5,Petrol,5,210.0,20000.0
Mazda,660.0,63.0,130.0,15.0,Petrol,5,85.0,10000.0
Mazda,1800.0,115.0,160.0,12.5,Petrol,5,155.0,22500.0
Mazda,3000.0,130.0,120.0,15.0,Diesel,5,300.0,27500.0
Mazda,2500.0,187.0,200.0,8.5,Petrol,5,250.0,42500.0
Mazda,2500.0,187.0,200.0,8.5,Diesel,5,250.0,42500.0
Mazda,3000.0,250.0,210.0,7.5,Petrol,5,400.0,47500.0
Mazda,1500.0,75.0,120.0,16.2,Petrol,5,105.0,16500.0
Mazda,2000.0,100.0,160.0,14.0,Petrol,5,140.0,20000.0
Mazda,2000.0,100.0,160.0,14.0,Diesel,5,140.0,20000.0
Mazda,2500.0,115.0,160.0,12.5,Petrol,5,160.0,22000.0
Mazda,2500.0,115.0,160.0,12.5,Diesel,5,160.0,22000.0
Mazda,1300.0,75.0,130.0,15.5,Petrol,5,110.0,11000.0
Mazda,1800.0,125.0,185.0,9.0,Petrol,5,170.0,16500.0
Mazda,2500.0,170.0,215.0,8.5,Petrol,5,230.0,27500.0
Mazda,3000.0,200.0,220.0,7.5,Petrol,5,260.0,32500.0
Mazda,1300.0,70.0,155.0,13.0,Petrol,5,110.0,13500.0
Mazda,1200.0,60.0,130.0,16.0,Petrol,5,90.0,11000.0
Mazda,1500.0,85.0,145.0,14.0,Petrol,5,120.0,13500.0
Mazda,1308.0,130.0,185.0,8.5,Petrol,5,220.0,22500.0
Mazda,1588.0,135.0,190.0,8.0,Petrol,5,210.0,27500.0
Mazda,1308.0,280.0,250.0,5.5,Petrol,5,290.0,37500.0
Mazda,1000.0,110.0,170.0,10.0,Petrol,5,150.0,32500.0
Mazda,1998.0,135.0,200.0,9.0,Petrol,5,170.0,26500.0
Mazda,1590.0,116.0,180.0,9.5,Petrol,5,140.0,16500.0
Mazda,1800.0,135.0,200.0,8.5,Petrol,5,170.0,21000.0
Mazda,1308.0,165.0,230.0,7.5,Petrol,5,230.0,30000.0
Mazda,2000.0,115.0,180.0,12.0,Petrol,5,160.0,20000.0
Mazda,1600.0,100.0,170.0,12.5,Petrol,5,130.0,16000.0
Mazda,2500.0,160.0,210.0,8.0,Petrol,5,220.0,32500.0
Mazda,2000.0,150.0,185.0,10.0,Petrol,5,200.0,24000.0
Mazda,1308.0,200.0,180.0,9.5,Hybrid,5,260.0,42500.0
Mazda,360.0,26.0,90.0,16.2,Petrol,5,45.0,9000.0
Mazda,2000.0,110.0,170.0,12.5,Petrol,5,160.0,19000.0
Mazda,1298.0,85.0,145.0,12.0,Petrol,5,130.0,16500.0
Mazda,657.0,64.0,120.0,15.5,Petrol,5,95.0,11000.0
Mazda,1497.0,92.0,160.0,13.5,Petrol,5,130.0,14500.0
Mazda,1800.0,140.0,190.0,8.5,Petrol,5,160.0,22000.0
Mazda,1598.0,105.0,170.0,10.0,Petrol,5,135.0,15000.0
Mazda,1497.0,95.0,130.0,14.0,Petrol,5,130.0,13500.0
Mazda,1598.0,130.0,190.0,8.5,Petrol,5,140.0,20000.0
Mazda,1798.0,143.0,200.0,7.5,Petrol,5,160.0,32500.0
Mazda,1308.0,200.0,180.0,9.5,Hybrid,5,260.0,42500.0
Mazda,1998.0,120.0,130.0,15.0,Petrol,5,150.0,16500.0
Mazda,1308.0,130.0,150.0,14.5,Petrol,5,160.0,20000.0
Mazda,1308.0,135.0,175.0,12.0,Petrol,5,180.0,27500.0
Mazda,2500.0,200.0,220.0,8.0,Petrol,5,250.0,32500.0
Mazda,2620.0,690.5,320.0,3.5,Petrol,5,500.0,124332.5
